Virus name	Accession ID	Collection date	Location	Host	Additional location information	Gender	Patient age	Patient status	Passage	Specimen	Additional host information	Lineage	Clade
hCoV-19/Scotland/EDB3502/2020	EPI_ISL_439275	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3503/2020	EPI_ISL_439276	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3518/2020	EPI_ISL_439277	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB3520/2020	EPI_ISL_439278	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.232	G
hCoV-19/Scotland/EDB3530/2020	EPI_ISL_439279	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3531/2020	EPI_ISL_439280	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.156	G
hCoV-19/Scotland/EDB3532/2020	EPI_ISL_439281	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB3554/2020	EPI_ISL_439282	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3555/2020	EPI_ISL_439283	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB3557/2020	EPI_ISL_439284	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.156	G
hCoV-19/Scotland/EDB3558/2020	EPI_ISL_439285	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.156	G
hCoV-19/Scotland/EDB3559/2020	EPI_ISL_439286	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.156	G
hCoV-19/Scotland/EDB3566/2020	EPI_ISL_439287	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/England/CAMB-7C685/2020	EPI_ISL_441547	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.105	G
hCoV-19/England/CAMB-7D0E0/2020	EPI_ISL_441549	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7D165/2020	EPI_ISL_441550	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7C500/2020	EPI_ISL_441551	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7D6EE/2020	EPI_ISL_441552	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CCDE/2020	EPI_ISL_441554	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CA5C/2020	EPI_ISL_441555	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7CC83/2020	EPI_ISL_441558	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7CF11/2020	EPI_ISL_441559	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7D305/2020	EPI_ISL_441560	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7DBC1/2020	EPI_ISL_441561	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7C667/2020	EPI_ISL_441562	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D684/2020	EPI_ISL_441563	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.104	G
hCoV-19/England/CAMB-7CEBA/2020	EPI_ISL_441564	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D3AB/2020	EPI_ISL_441565	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D833/2020	EPI_ISL_441566	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7B97E/2020	EPI_ISL_441569	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7E00D/2020	EPI_ISL_441572	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CD53/2020	EPI_ISL_441575	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DC46/2020	EPI_ISL_441576	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7C6EF/2020	EPI_ISL_441577	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7CD17/2020	EPI_ISL_441578	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7C588/2020	EPI_ISL_441579	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DA4C/2020	EPI_ISL_441582	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.153	G
hCoV-19/England/CAMB-7D341/2020	EPI_ISL_441585	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-7D596/2020	EPI_ISL_441587	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D2EA/2020	EPI_ISL_441590	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7C861/2020	EPI_ISL_441594	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.105	G
hCoV-19/England/CAMB-7B817/2020	EPI_ISL_441595	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-7CE7E/2020	EPI_ISL_441597	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.104	G
hCoV-19/England/BRIS-123BE7/2020	EPI_ISL_442700	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/BRIS-12340A/2020	EPI_ISL_442701	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/BRIS-123A9F/2020	EPI_ISL_442702	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-123877/2020	EPI_ISL_442704	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/BRIS-1232F1/2020	EPI_ISL_442705	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-123B8D/2020	EPI_ISL_442706	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/BRIS-123473/2020	EPI_ISL_442707	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-12373E/2020	EPI_ISL_442708	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/BRIS-123701/2020	EPI_ISL_442709	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/BRIS-123ABD/2020	EPI_ISL_442800	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/BRIS-123534/2020	EPI_ISL_442801	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5.30	G
hCoV-19/England/BRIS-123B6F/2020	EPI_ISL_442802	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.296	GR
hCoV-19/England/BRIS-12332B/2020	EPI_ISL_442804	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-123BAB/2020	EPI_ISL_442805	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.220	GR
hCoV-19/England/BRIS-123A71/2020	EPI_ISL_442807	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-123895/2020	EPI_ISL_442808	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-123060/2020	EPI_ISL_442809	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-1235E9/2020	EPI_ISL_442810	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-7D0A4/2020	EPI_ISL_442812	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.4	O
hCoV-19/England/CAMB-7CA01/2020	EPI_ISL_442813	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7C70A/2020	EPI_ISL_442815	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7D217/2020	EPI_ISL_442816	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.97	G
hCoV-19/England/CAMB-7C904/2020	EPI_ISL_442817	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.97	G
hCoV-19/England/CAMB-7BB87/2020	EPI_ISL_442818	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7C940/2020	EPI_ISL_442819	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.3	GR
hCoV-19/England/CAMB-81614/2020	EPI_ISL_442822	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.104	G
hCoV-19/England/CAMB-81289/2020	EPI_ISL_442823	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EDBB/2020	EPI_ISL_442824	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7F0A2/2020	EPI_ISL_442825	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EC81/2020	EPI_ISL_442826	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80DB6/2020	EPI_ISL_442828	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	L
hCoV-19/England/CAMB-7EED6/2020	EPI_ISL_442829	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80888/2020	EPI_ISL_442830	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.147	G
hCoV-19/England/CAMB-7F1AF/2020	EPI_ISL_442831	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-80DA7/2020	EPI_ISL_442832	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F181/2020	EPI_ISL_442833	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7ED15/2020	EPI_ISL_442834	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F3B8/2020	EPI_ISL_442835	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F224/2020	EPI_ISL_442839	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F260/2020	EPI_ISL_442841	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	L
hCoV-19/England/CAMB-7EC09/2020	EPI_ISL_442842	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80E2C/2020	EPI_ISL_442844	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.105	G
hCoV-19/England/CAMB-815BD/2020	EPI_ISL_442845	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-8126B/2020	EPI_ISL_442846	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-7F039/2020	EPI_ISL_442847	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80B16/2020	EPI_ISL_442848	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.105	G
hCoV-19/England/CAMB-7EAE1/2020	EPI_ISL_442849	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7EEC7/2020	EPI_ISL_442850	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-809FE/2020	EPI_ISL_442851	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F4F1/2020	EPI_ISL_442852	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-815F9/2020	EPI_ISL_442853	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7EF97/2020	EPI_ISL_442854	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EC63/2020	EPI_ISL_442856	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-81368/2020	EPI_ISL_442857	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7F2CA/2020	EPI_ISL_442858	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.153	G
hCoV-19/England/CAMB-7F38B/2020	EPI_ISL_442859	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7EDAC/2020	EPI_ISL_442860	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-812C5/2020	EPI_ISL_442862	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-81562/2020	EPI_ISL_442863	2020-04-12	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F41F/2020	EPI_ISL_442864	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80B61/2020	EPI_ISL_442865	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EBFD/2020	EPI_ISL_442866	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80976/2020	EPI_ISL_442867	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F28E/2020	EPI_ISL_442868	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7ED24/2020	EPI_ISL_442869	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.3	GR
hCoV-19/England/CAMB-7F0DF/2020	EPI_ISL_442870	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.147	G
hCoV-19/England/CAMB-7EE30/2020	EPI_ISL_442871	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EBEE/2020	EPI_ISL_442872	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-80994/2020	EPI_ISL_442873	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7ED8E/2020	EPI_ISL_442874	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EE8B/2020	EPI_ISL_442875	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-812A7/2020	EPI_ISL_442876	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			A.2	S
hCoV-19/England/CAMB-80B43/2020	EPI_ISL_442878	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.89	GR
hCoV-19/England/CAMB-7EDF7/2020	EPI_ISL_442879	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80B9E/2020	EPI_ISL_442880	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.153	G
hCoV-19/England/CAMB-7ECDC/2020	EPI_ISL_442881	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.10	GR
hCoV-19/England/CAMB-80B25/2020	EPI_ISL_442882	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-808E2/2020	EPI_ISL_442883	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/England/CAMB-7F233/2020	EPI_ISL_442884	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.27	L
hCoV-19/England/CAMB-808C4/2020	EPI_ISL_442885	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-80C8C/2020	EPI_ISL_442886	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7EC90/2020	EPI_ISL_442888	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7F154/2020	EPI_ISL_442889	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F084/2020	EPI_ISL_442890	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7EAF0/2020	EPI_ISL_442891	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7ECAF/2020	EPI_ISL_442892	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-8133B/2020	EPI_ISL_442894	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-80897/2020	EPI_ISL_442895	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.10	GR
hCoV-19/England/CAMB-7EE7C/2020	EPI_ISL_442897	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7ED51/2020	EPI_ISL_442898	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7F752/2020	EPI_ISL_442899	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.3	GR
hCoV-19/England/CAMB-7EFA6/2020	EPI_ISL_443000	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7F497/2020	EPI_ISL_443001	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7EE5E/2020	EPI_ISL_443002	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7EAD2/2020	EPI_ISL_443003	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.198	GR
hCoV-19/England/CAMB-7EE9A/2020	EPI_ISL_443004	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Serbia/KV26/2020	EPI_ISL_445086	2020-04-13	Europe / Serbia / Kraljevo	Human		unknown	unknown	unknown	unknown			B.1.1.70	GR
hCoV-19/Wales/PHWC-2A677/2020	EPI_ISL_445601	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2A686/2020	EPI_ISL_445602	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2A6C2/2020	EPI_ISL_445606	2020-04-05	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2A792/2020	EPI_ISL_445617	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.5	G
hCoV-19/Wales/PHWC-2A7DE/2020	EPI_ISL_445619	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.35	G
hCoV-19/Wales/PHWC-2A8AE/2020	EPI_ISL_445631	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1	G
